ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13577,MYR
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13795,OAJ
11057,CLT,13851,OKC
11057,CLT,13851,OKC
11057,CLT,13851,OKC
11057,CLT,13851,OKC
11057,CLT,13851,OKC
11057,CLT,13851,OKC
11057,CLT,13851,OKC
11057,CLT,13851,OKC
11057,CLT,13851,OKC
11057,CLT,13851,OKC
11057,CLT,13851,OKC
11057,CLT,13851,OKC
11057,CLT,13851,OKC
11057,CLT,13851,OKC
11057,CLT,13851,OKC
11057,CLT,13851,OKC
11057,CLT,13851,OKC
11057,CLT,13851,OKC
11057,CLT,13851,OKC
11057,CLT,13851,OKC
11057,CLT,13851,OKC
11057,CLT,13851,OKC
11057,CLT,13851,OKC
11057,CLT,13851,OKC
11057,CLT,13851,OKC
11057,CLT,13851,OKC
11057,CLT,13851,OKC
11057,CLT,13851,OKC
11057,CLT,13851,OKC
11057,CLT,13851,OKC
11057,CLT,13851,OKC
11057,CLT,13851,OKC
11057,CLT,13851,OKC
11057,CLT,13851,OKC
11057,CLT,13851,OKC
11057,CLT,13851,OKC
11057,CLT,13851,OKC
11057,CLT,13851,OKC
11057,CLT,13851,OKC
11057,CLT,13851,OKC
11057,CLT,13851,OKC
11057,CLT,13851,OKC
11057,CLT,13851,OKC
11057,CLT,13851,OKC
11057,CLT,13851,OKC
11057,CLT,13851,OKC
11057,CLT,13851,OKC
11057,CLT,13851,OKC
11057,CLT,13851,OKC
11057,CLT,13851,OKC
11057,CLT,13851,OKC
11057,CLT,13851,OKC
11057,CLT,13851,OKC
11057,CLT,13851,OKC
11057,CLT,13851,OKC
11057,CLT,13851,OKC
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13871,OMA
11057,CLT,13891,ONT
11057,CLT,13891,ONT
11057,CLT,13891,ONT
11057,CLT,13891,ONT
11057,CLT,13891,ONT
11057,CLT,13891,ONT
11057,CLT,13891,ONT
11057,CLT,13891,ONT
11057,CLT,13891,ONT
11057,CLT,13891,ONT
11057,CLT,13891,ONT
11057,CLT,13891,ONT
11057,CLT,13891,ONT
11057,CLT,13891,ONT
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13930,ORD
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,13931,ORF
11057,CLT,14027,PBI
11057,CLT,14027,PBI
11057,CLT,14027,PBI
11057,CLT,14027,PBI
11057,CLT,14027,PBI
11057,CLT,14027,PBI
11057,CLT,14027,PBI
11057,CLT,14027,PBI
11057,CLT,14027,PBI
11057,CLT,14027,PBI
11057,CLT,14027,PBI
11057,CLT,14027,PBI
11057,CLT,14027,PBI
11057,CLT,14027,PBI
11057,CLT,14027,PBI
11057,CLT,14027,PBI
11057,CLT,14027,PBI
11057,CLT,14027,PBI
11057,CLT,14027,PBI
11057,CLT,14027,PBI
11057,CLT,14027,PBI
11057,CLT,14027,PBI
11057,CLT,14027,PBI
11057,CLT,14027,PBI
11057,CLT,14027,PBI
11057,CLT,14027,PBI
11057,CLT,14027,PBI
11057,CLT,14027,PBI
11057,CLT,14027,PBI
11057,CLT,14027,PBI
11057,CLT,14027,PBI
11057,CLT,14027,PBI
11057,CLT,14027,PBI
11057,CLT,14027,PBI
11057,CLT,14027,PBI
11057,CLT,14027,PBI
11057,CLT,14027,PBI
11057,CLT,14027,PBI
11057,CLT,14027,PBI
11057,CLT,14027,PBI
11057,CLT,14027,PBI
11057,CLT,14027,PBI
11057,CLT,14027,PBI
11057,CLT,14027,PBI
11057,CLT,14027,PBI
11057,CLT,14027,PBI
11057,CLT,14027,PBI
